# Force coefficients
# liftDir     : (0.0000000e+00 0.0000000e+00 1.0000000e+00)
# dragDir     : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# pitchAxis   : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# magUInf     : 4.4700000e+01
# lRef        : 2.9250000e-01
# Aref        : 5.3500000e-01
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         	Cm	Cd	Cl	Cl(f)	Cl(r)
1.0000000e+00	4.2631752e-02	9.1656509e-02	6.9572609e-02	7.7418056e-02	-7.8454469e-03
2.0000000e+00	7.3349318e-02	1.0519530e-01	1.5867968e-01	1.5268916e-01	5.9905226e-03
3.0000000e+00	9.0461210e-02	9.8204615e-02	1.9211048e-01	1.8651645e-01	5.5940281e-03
4.0000000e+00	8.9226398e-02	6.0332834e-02	1.5882933e-01	1.6864106e-01	-9.8117335e-03
5.0000000e+00	7.1975145e-02	1.0660651e-02	9.1658043e-02	1.1780417e-01	-2.6146124e-02
6.0000000e+00	4.7608818e-02	-1.5543434e-02	5.2348977e-02	7.3783306e-02	-2.1434329e-02
7.0000000e+00	3.1893286e-02	-4.8724958e-03	6.9139103e-02	6.6462838e-02	2.6762653e-03
8.0000000e+00	2.7858357e-02	2.7662397e-02	1.2910441e-01	9.2410564e-02	3.6693849e-02
9.0000000e+00	3.8717734e-02	5.9131632e-02	2.0247412e-01	1.3995479e-01	6.2519325e-02
1.0000000e+01	5.6275073e-02	6.7171943e-02	2.4120342e-01	1.7687678e-01	6.4326635e-02
1.1000000e+01	6.9558878e-02	5.3349327e-02	2.3734553e-01	1.8823164e-01	4.9113888e-02
1.2000000e+01	7.3630615e-02	2.9101054e-02	2.0221561e-01	1.7473842e-01	2.7477189e-02
1.3000000e+01	6.6646863e-02	1.0516087e-02	1.6191756e-01	1.4760564e-01	1.4311919e-02
1.4000000e+01	5.5358822e-02	7.2052786e-03	1.4347757e-01	1.2709761e-01	1.6379964e-02
1.5000000e+01	4.6823306e-02	1.6458911e-02	1.5176069e-01	1.2270365e-01	2.9057041e-02
1.6000000e+01	4.6050245e-02	3.1429184e-02	1.8266813e-01	1.3738431e-01	4.5283821e-02
1.7000000e+01	5.3357161e-02	4.2586950e-02	2.1747246e-01	1.6209339e-01	5.5379066e-02
1.8000000e+01	6.3918580e-02	4.4932005e-02	2.3844067e-01	1.8313891e-01	5.5301756e-02
1.9000000e+01	7.2893132e-02	3.9607154e-02	2.4022346e-01	1.9300486e-01	4.7218598e-02
2.0000000e+01	7.7107238e-02	3.0603330e-02	2.2517357e-01	1.8969402e-01	3.5479547e-02
2.1000000e+01	7.6105322e-02	2.3375396e-02	2.0460529e-01	1.7840797e-01	2.6197322e-02
2.2000000e+01	7.2552328e-02	2.1327959e-02	1.9146213e-01	1.6828339e-01	2.3178737e-02
2.3000000e+01	6.9674655e-02	2.4217023e-02	1.9126929e-01	1.6530930e-01	2.5959989e-02
2.4000000e+01	6.9564699e-02	2.9787482e-02	2.0328616e-01	1.7120778e-01	3.2078384e-02
2.5000000e+01	7.2615316e-02	3.4739430e-02	2.2050655e-01	1.8286859e-01	3.7637960e-02
2.6000000e+01	7.7343253e-02	3.6602865e-02	2.3349735e-01	1.9409193e-01	3.9405422e-02
2.7000000e+01	8.1828417e-02	3.5217070e-02	2.3770199e-01	2.0067941e-01	3.7022576e-02
2.8000000e+01	8.4821015e-02	3.1850247e-02	2.3339153e-01	2.0151678e-01	3.1874749e-02
2.9000000e+01	8.5716792e-02	2.8466787e-02	2.2439406e-01	1.9791382e-01	2.6480238e-02
3.0000000e+01	8.4973243e-02	2.6808368e-02	2.1689906e-01	1.9342277e-01	2.3476285e-02
3.1000000e+01	8.3744718e-02	2.7239473e-02	2.1472523e-01	1.9110733e-01	2.3617897e-02
3.2000000e+01	8.3027994e-02	2.9114744e-02	2.1843210e-01	1.9224405e-01	2.6188057e-02
3.3000000e+01	8.3457908e-02	3.1289160e-02	2.2614419e-01	1.9653000e-01	2.9614189e-02
3.4000000e+01	8.5014966e-02	3.2539682e-02	2.3372034e-01	2.0187513e-01	3.1845203e-02
3.5000000e+01	8.7068187e-02	3.2416715e-02	2.3791883e-01	2.0602760e-01	3.1891230e-02
3.6000000e+01	8.8973133e-02	3.1264950e-02	2.3813988e-01	2.0804307e-01	3.0096807e-02
3.7000000e+01	9.0242382e-02	2.9745962e-02	2.3533601e-01	2.0791039e-01	2.7425622e-02
3.8000000e+01	9.0618351e-02	2.8612988e-02	2.3170350e-01	2.0647010e-01	2.5233398e-02
3.9000000e+01	9.0299657e-02	2.8290709e-02	2.2953883e-01	2.0506907e-01	2.4469760e-02
4.0000000e+01	8.9735736e-02	2.8703322e-02	2.2982376e-01	2.0464761e-01	2.5176142e-02
4.1000000e+01	8.9368981e-02	2.9523455e-02	2.3246514e-01	2.0560155e-01	2.6863590e-02
4.2000000e+01	8.9547502e-02	3.0276672e-02	2.3629513e-01	2.0769507e-01	2.8600061e-02
4.3000000e+01	9.0292275e-02	3.0578628e-02	2.3954187e-01	2.1006321e-01	2.9478659e-02
4.4000000e+01	9.1339103e-02	3.0383578e-02	2.4122791e-01	2.1195306e-01	2.9274852e-02
4.5000000e+01	9.2396177e-02	2.9860224e-02	2.4132350e-01	2.1305793e-01	2.8265574e-02
4.6000000e+01	9.3176191e-02	2.9254459e-02	2.4030184e-01	2.1332711e-01	2.6974731e-02
4.7000000e+01	9.3497294e-02	2.8814147e-02	2.3903652e-01	2.1301555e-01	2.6020964e-02
4.8000000e+01	9.3409752e-02	2.8661889e-02	2.3835524e-01	2.1258737e-01	2.5767867e-02
4.9000000e+01	9.3112740e-02	2.8774269e-02	2.3865662e-01	2.1244105e-01	2.6215572e-02
5.0000000e+01	9.2858751e-02	2.9048096e-02	2.3997316e-01	2.1284533e-01	2.7127831e-02
5.1000000e+01	9.2892255e-02	2.9316902e-02	2.4186738e-01	2.1382595e-01	2.8041437e-02
5.2000000e+01	9.3287587e-02	2.9432296e-02	2.4361517e-01	2.1509517e-01	2.8519997e-02
5.3000000e+01	9.3933255e-02	2.9359917e-02	2.4474766e-01	2.1630708e-01	2.8440575e-02
5.4000000e+01	9.4676227e-02	2.9145540e-02	2.4519202e-01	2.1727224e-01	2.7919786e-02
5.5000000e+01	9.5306776e-02	2.8872635e-02	2.4504597e-01	2.1782976e-01	2.7216211e-02
5.6000000e+01	9.5652398e-02	2.8646689e-02	2.4465211e-01	2.1797845e-01	2.6673658e-02
5.7000000e+01	9.5705517e-02	2.8533887e-02	2.4441356e-01	2.1791230e-01	2.6501262e-02
5.8000000e+01	9.5590149e-02	2.8539429e-02	2.4458536e-01	2.1788283e-01	2.6702529e-02
5.9000000e+01	9.5484302e-02	2.8631337e-02	2.4525538e-01	2.1811199e-01	2.7143388e-02
6.0000000e+01	9.5558593e-02	2.8739584e-02	2.4626852e-01	2.1869285e-01	2.7575668e-02
6.1000000e+01	9.5862623e-02	2.8794865e-02	2.4728626e-01	2.1950575e-01	2.7780506e-02
6.2000000e+01	9.6329423e-02	2.8773078e-02	2.4807055e-01	2.2036470e-01	2.7705853e-02
6.3000000e+01	9.6848592e-02	2.8686528e-02	2.4854301e-01	2.2112010e-01	2.7422913e-02
6.4000000e+01	9.7293438e-02	2.8563664e-02	2.4872180e-01	2.2165434e-01	2.7067463e-02
6.5000000e+01	9.7567609e-02	2.8445263e-02	2.4872458e-01	2.2192990e-01	2.6794681e-02
6.6000000e+01	9.7674731e-02	2.8362328e-02	2.4872998e-01	2.2203972e-01	2.6690258e-02
6.7000000e+01	9.7691325e-02	2.8325732e-02	2.4887521e-01	2.2212893e-01	2.6746281e-02
6.8000000e+01	9.7716493e-02	2.8329473e-02	2.4922977e-01	2.2233138e-01	2.6898391e-02
6.9000000e+01	9.7865878e-02	2.8393775e-02	2.5000887e-01	2.2287031e-01	2.7138558e-02
7.0000000e+01	9.8065996e-02	2.8385713e-02	2.5043371e-01	2.2328285e-01	2.7150859e-02
7.1000000e+01	9.8355892e-02	2.8359347e-02	2.5083473e-01	2.2377325e-01	2.7061470e-02
7.2000000e+01	9.8690673e-02	2.8317300e-02	2.5120259e-01	2.2429197e-01	2.6910621e-02
7.3000000e+01	9.8986812e-02	2.8266717e-02	2.5150360e-01	2.2473861e-01	2.6764987e-02
7.4000000e+01	9.9189957e-02	2.8216774e-02	2.5173695e-01	2.2505843e-01	2.6678516e-02
7.5000000e+01	9.9298846e-02	2.8176631e-02	2.5193418e-01	2.2526594e-01	2.6668244e-02
7.6000000e+01	9.9355498e-02	2.8150552e-02	2.5214148e-01	2.2542624e-01	2.6715242e-02
